"publish_date","France","Germany","Italy","Spain","United Kingdom"
2020-12-29,315.285714285714,567.428571428571,450.857142857143,132.571428571429,499
2020-12-30,339.285714285714,591.285714285714,455.285714285714,135.285714285714,465.714285714286
2020-12-31,343.142857142857,614.428571428571,458.428571428571,131.428571428571,499.571428571429
2021-01-01,337.428571428571,634.571428571429,465.571428571429,130.571428571429,555.285714285714
2021-01-02,333.714285714286,648.285714285714,466,129,561.428571428571
2021-01-03,335.142857142857,642,480.714285714286,128.142857142857,595
2021-01-04,327,635.428571428571,486.714285714286,128.857142857143,610.285714285714
2021-01-05,329,648.571428571429,472.857142857143,126.142857142857,617.428571428571
2021-01-06,314.428571428571,632.857142857143,471.428571428571,124.285714285714,676.857142857143
2021-01-07,311.428571428571,648,467.571428571429,129.142857142857,685.428571428571
2021-01-08,315.142857142857,738.714285714286,447.428571428571,128.571428571429,713.714285714286
2021-01-09,380.285714285714,845.428571428571,470,131.428571428571,815.428571428571
2021-01-10,382,867.285714285714,487,135.571428571429,899.714285714286
2021-01-11,387,873.142857142857,489,131.857142857143,915.285714285714
2021-01-12,431.714285714286,865.571428571429,503.285714285714,128.285714285714,932.714285714286
2021-01-13,359.571428571429,871.428571428571,498.571428571429,129.428571428571,985.428571428571
2021-01-14,352,896.285714285714,492.714285714286,124.428571428571,1060.14285714286
2021-01-15,352.571428571429,885.571428571429,508.142857142857,110.142857142857,1072.42857142857
2021-01-16,358.857142857143,870.857142857143,487.714285714286,90.2857142857143,1066
