"publish_date","Central Asia","Eastern Asia","Eastern Europe","Latin America and the Caribbean","Northern Africa","Northern America","Oceania","Others","South-eastern Asia","Southern Asia","Sub-Saharan Africa","West Europe","Western Asia"
2020-08-23,28.1428571428571,14.1428571428571,200.285714285714,2451.14285714286,68.8571428571429,1012.71428571429,15.5714285714286,10,127.428571428571,1015.14285714286,271.428571428571,109.714285714286,184.857142857143
2020-08-24,28.1428571428571,13.4285714285714,202.285714285714,2500.42857142857,69.5714285714286,992.142857142857,15.5714285714286,9.85714285714286,135,1033.71428571429,240.714285714286,110.571428571429,167.428571428571
2020-08-25,28.1428571428571,13.2857142857143,199.428571428571,2593.14285714286,66,980.142857142857,14.1428571428571,10.4285714285714,126.142857142857,1121.71428571429,252.285714285714,118.142857142857,195.857142857143
2020-08-26,28.2857142857143,13.4285714285714,205.714285714286,2394.57142857143,68.5714285714286,963.428571428571,13,10.7142857142857,133.428571428571,1131,215.714285714286,120.285714285714,182.857142857143
2020-08-27,28.4285714285714,13.5714285714286,212.571428571429,2505.57142857143,66.5714285714286,962.428571428571,15,9.85714285714286,134.857142857143,1135,209.714285714286,118,179.142857142857
2020-08-28,28.1428571428571,13.7142857142857,218.428571428571,2466.42857142857,63.7142857142857,939,16.2857142857143,9.14285714285714,143.142857142857,1143,179,121.571428571429,176.285714285714
2020-08-29,28,15.2857142857143,216.571428571429,2430.85714285714,71.4285714285714,952.285714285714,16.5714285714286,7.71428571428571,151.285714285714,1153.42857142857,213.571428571429,123.714285714286,177
2020-08-30,20.5714285714286,16.1428571428571,216.428571428571,2376.14285714286,67.7142857142857,787.714285714286,17.1428571428571,7.71428571428571,160.857142857143,1167.28571428571,191.571428571429,125.857142857143,178.714285714286
2020-08-31,20.4285714285714,17.7142857142857,220.285714285714,2363.57142857143,67.8571428571429,926.857142857143,16.2857142857143,7.57142857142857,158.857142857143,1289.71428571429,187.285714285714,124.857142857143,193.571428571429
2020-09-01,20.1428571428571,18,224.428571428571,2240.28571428571,67.1428571428571,913.285714285714,20,7,163,1178.85714285714,191.285714285714,124.857142857143,180.428571428571
2020-09-02,19.7142857142857,17.7142857142857,225.428571428571,2433,70.7142857142857,857.714285714286,19.8571428571429,7.42857142857143,173.714285714286,1152.14285714286,183.428571428571,126.857142857143,184
2020-09-03,19.2857142857143,17.1428571428571,224.857142857143,2170.57142857143,73,696,17,8.14285714285714,166.571428571429,1150.57142857143,172.714285714286,131.571428571429,188.571428571429
2020-09-04,19.5714285714286,17.1428571428571,227.714285714286,2326.28571428571,77.1428571428571,870.571428571429,15.7142857142857,8.57142857142857,164.142857142857,1160.28571428571,174,131.571428571429,190.571428571429
2020-09-05,19.1428571428571,16.5714285714286,230.857142857143,2321.85714285714,70.7142857142857,858.571428571429,22.8571428571429,9,154.857142857143,1169.14285714286,179.285714285714,131.285714285714,198.571428571429
2020-09-06,15.1428571428571,15.8571428571429,232.714285714286,2317,74.8571428571429,997.142857142857,22.2857142857143,8.42857142857143,151.142857142857,1316.42857142857,161.428571428571,135.142857142857,195.142857142857
2020-09-07,15.2857142857143,14.8571428571429,229.714285714286,2206.57142857143,75.8571428571429,840.285714285714,21.4285714285714,8.14285714285714,149.142857142857,1194.14285714286,170,138.428571428571,205.714285714286
2020-09-08,15.4285714285714,15.2857142857143,228.857142857143,3114.14285714286,79.1428571428571,838.428571428571,17.1428571428571,7.42857142857143,160.428571428571,1243.57142857143,168.428571428571,142.428571428571,196.285714285714
2020-09-09,15.7142857142857,16.1428571428571,230.714285714286,2968,76.4285714285714,861.428571428571,17.2857142857143,6.28571428571429,150.142857142857,1257.42857142857,164.428571428571,148.857142857143,207.142857142857
2020-09-10,16.2857142857143,16.1428571428571,230.428571428571,2960.42857142857,74.8571428571429,923.857142857143,18.2857142857143,5.85714285714286,155.714285714286,1259,158.285714285714,152,208.142857142857
